year	area	seas	datetime	check	transect	station	trapnum	indnum_old	Nindnum	sex	status	weight	species	marked	note
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G11	2D	NA	0007A638A8	M	A	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G11	2D	NA	0007A677BF	M	S	42	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	3B	NA	0007A5F9DF	F	NP	14	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	3B	NA	0007A6492B	F	NP	15	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	3B	NA	0007A64F4E	F	NP	14	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	3C	NA	0007A5FB3E	F	C	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	2B	NA	0007A631E3	M	A	24	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	2A	NA	UNM015	NA	NA	NA	GRAASIDEMUS	N	ESCAPED DURING HANDLING
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	1A	NA	0007A5FEA2	M	S	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	1A	NA	0007A6436B	M	S	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	4B	NA	0007A64E1A	F	NP	19	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G15	4B	NA	0007A5FA12	M	A	19	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	3C	NA	0007A5EAA8	M	S	22	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	3C	NA	0007A5FF84	F	NA	42	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	4B	NA	0007DFBB88	NA	NA	45	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	4B	NA	0007A5FDB2	M	S	46	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1D	NA	UNM016	NA	NA	NA	GRAASIDEMUS	N	DEAD
