"";"year";"area";"seas";"datetime";"check";"transect";"station";"trapnum";"indnum_old";"Nindnum";"sex";"status";"weight";"species";"marked";"note"
"172";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"3C";NA;"0007D3A9E8";"F";"OP";"22,0";"GRAASIDEMUS";"R";""
"173";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"4C";NA;"0007D612E6";"M";"S";"28,0";"GRAASIDEMUS";"R";""
"174";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"4B";NA;"0007D60325";"M";"A";"24,0";"GRAASIDEMUS";"R";""
"175";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1A";NA;"0007D60FE5";"M";"A";"11,0";"GRAASIDEMUS";"N";""
"176";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G10";"2D";NA;"0007D60174";"M";"S";"34,0";"GRAASIDEMUS";"N";""
"177";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G8";"3C";NA;"0007D6068C";"M";"A";"20,0";"MARKMUS";"N";""
"178";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G8";"1D";NA;"0007D2C9AC";"F";"P";"52,0";"GRAASIDEMUS";"R";""
"179";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G7";"3B";NA;"0007D2B691";"M";"S";"28,0";"ROEDMUS";"N";""
"180";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"2C";NA;"0007D2CC81";"M";"S";"26,0";"ROEDMUS";"N";""
"181";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"1A";NA;"0007D609DE";"F";"P";"38,0";"ROEDMUS";"R";""
"182";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G4";"3B";NA;"0007D30977";"F";"OP";"17,0";"MARKMUS";"N";""
"183";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G3";"4D";NA;"0007D6085F";"M";"S";"19,0";"ROEDMUS";"N";""
"184";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"3D";NA;"0007D60005";"M";"S";"37,0";"GRAASIDEMUS";"N";""
"185";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"1D";NA;"0007D5FFFC";"M";"S";"45,0";"GRAASIDEMUS";"N";""
"186";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G1";"2D";NA;"0007D39947";"F";"L";"35,0";"GRAASIDEMUS";"N";""
"187";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G2";"1C";NA;"0007D607DA";"F";"L";"44,0";"GRAASIDEMUS";"N";""
"188";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G3";"2B";NA;"0007D60054";"M";"S";"26,0";"ROEDMUS";"N";""
"189";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G5";"1A";NA;"0007D609DE";"F";"L";"35,0";"ROEDMUS";"N";""
"190";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G7";"1D";NA;"0007D327AA";"F";"NP";"16,0";"GRAASIDEMUS";"N";""
"191";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G8";"1D";NA;"0007D2C9AC";"F";"L,P";"52,0";"GRAASIDEMUS";"N";""
"192";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G8";"1D";NA;"0007D2E678";"F";"NP";"14,0";"GRAASIDEMUS";"N";"CODE CORRECT?"
"193";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G10";"3B";NA;"0007D60771";"F";"L,P";"45,0";"GRAASIDEMUS";"N";""
"194";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"1D";"3114";"0007D3082C";"F";"L,P";"45,0";"GRAASIDEMUS";"FALL17";""
"195";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"4C";NA;"0007D612E6";"M";"S";"24,0";"GRAASIDEMUS";"N";""
"196";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"4B";NA;"0007D60325";"M";"S";"23,0";"GRAASIDEMUS";"N";""
"197";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"3C";NA;"0007D37311";"F";"OP";"14,0";"GRAASIDEMUS";"N";""
"198";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G11";"3C";NA;"0007D3A9E8";"F";"OP";"18,0";"GRAASIDEMUS";"N";""
"199";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"3B";NA;"0007D2D786";"M";"A/S";"15,0";"GRAASIDEMUS";"N";""
"200";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"3C";NA;"0007D3992C";"M";"A";"11,0";"GRAASIDEMUS";"N";""
"201";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"3C";NA;"UNMA";"F";"NP";"10,0";"GRAASIDEMUS";"N";"NO PITTAG"
"202";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G12";"2C";NA;"0007D2DFAC";"F";"NL,P";"33,0";"GRAASIDEMUS";"N";"YOY"
"203";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G14";"1A";NA;"0007D6054F";"F";"L";"42,0";"GRAASIDEMUS";"N";""
"204";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G15";"1D";NA;"0007D6138F";"M";"S";"40,0";"GRAASIDEMUS";"N";""
"205";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G15";"2A";NA;"0007D60557";"M";"S";"18,0";"ROEDMUS";"N";"YOY"
"206";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G16";"1D";NA;"0007D2B7E2";"M";"S";"27,0";"ROEDMUS";"N";""
"207";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G16";"2A";NA;"0007D60AEE";"F";"L";"34,0";"GRAASIDEMUS";"N";""
"208";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";NA;"0007D6128B";"F";"L";"43,0";"GRAASIDEMUS";"N";""
"209";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";NA;"UNMB";"M";"A";"11,0";"GRAASIDEMUS";"N";"NO PITTAG"
"210";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";NA;"UNMC";"F";"NP";"11,0";"GRAASIDEMUS";"N";"NO PITTAG"
"211";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"1B";NA;"UNMD";"M";"A";"11,0";"GRAASIDEMUS";"N";"NO PITTAG"
"212";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G19";"3C";NA;"0007D60748";"M";"A/S";"18,0";"GRAASIDEMUS";"N";""
"213";2018;"PORSANGER";"SUMMER";160618;1;"MASOY";"G20";"2D";NA;"0007D60469";"F";"OP";"25,0";"GRAASIDEMUS";"N";""
"214";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G20";"2D";NA;"0007D60469";"F";"OP";"25,0";"GRAASIDEMUS";"R";""
"215";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1B";NA;"UNMB";"M";"A";"13,0";"GRAASIDEMUS";"R";"NO PITTAG"
"216";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1B";NA;"UNMC";"F";"NP";"12,0";"GRAASIDEMUS";"R";"NO PITTAG"
"217";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1D";NA;"UNMD";"M";"A";"11,0";"GRAASIDEMUS";"R";"NO PITTAG"
"218";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G19";"1C";NA;"0007D6128B";"F";"L";"41,0";"GRAASIDEMUS";"R";""
"219";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G16";"1D";NA;"0007D2B7E2";"M";"S";"27,0";"ROEDMUS";"R";""
"220";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G16";"2D";NA;"0007D60AEE";"F";"L";"35,0";"GRAASIDEMUS";"R";""
"221";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G15";"2C";NA;"0007D613A3";"F";"NP";"19,0";"GRAASIDEMUS";"N";""
"222";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G15";"2A";NA;"0007D60557";"M";"S";"19,0";"ROEDMUS";"R";""
"223";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G14";"4A";NA;"0007D6054F";"F";"L";"34,0";"GRAASIDEMUS";"R";""
"224";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G13";"3A";NA;"0007D60CA8";"M";"S";"32,0";"FJELLROTTE";"N";""
"225";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G13";"1A";NA;"0007D6069D";"F";"P";"25,0";"ROEDMUS";"R";""
"226";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3B";NA;"UNME";"F";"NP";"10,0";"GRAASIDEMUS";"N";"NO PITTAG"
"227";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3A";NA;"0007D3102F";"F";"L";"42,0";"GRAASIDEMUS";"N";""
"228";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3A";NA;"UNME";"M";"A";"10,0";"GRAASIDEMUS";"N";"NO PITTAG"
"229";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"3A";NA;"UNME";"F";"NP";"10,0";"GRAASIDEMUS";"N";"NO PITTAG"
"230";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"1B";NA;"0007D2DFAC";"F";"P";"34,0";"GRAASIDEMUS";"R";"YOY"
"231";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G12";"1C";NA;"0007D5FFAF";"M";"S";"42,0";"GRAASIDEMUS";"N";""
"232";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";NA;"0007D26800";"F";"L,P?";"46,0";"GRAASIDEMUS";"N";""
"233";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";NA;"UNMF";"M";"A";"12,0";"GRAASIDEMUS";"N";"NO PITTAG"
"234";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";NA;"UNMG";"M";"A";"12,0";"GRAASIDEMUS";"N";"NO PITTAG"
"235";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"2D";NA;"UNMH";"F";"NP";"12,0";"GRAASIDEMUS";"N";"NO PITTAG"
"236";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1B";NA;"0007D30847";"M";"S";"45,0";"GRAASIDEMUS";"N";""
"237";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1B";NA;"UNMI";"F";"NP";"11,0";"GRAASIDEMUS";"N";"NO PITTAG"
"238";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G11";"1D";"3114";"0007D3082C";"F";"L,P";"45,0";"GRAASIDEMUS";"R";""
"239";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G10";"3B";NA;"0007D60771";"F";"L,P";"48,0";"GRAASIDEMUS";"R";""
"240";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G8";"1D";NA;"0007D485C1";"M";"S";"42,0";"GRAASIDEMUS";"N";""
"241";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G7";"3C";NA;"0007D60D46";"M";"S";"28,0";"ROEDMUS";"R";""
"242";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"1C";NA;"0007D60334";"M";"S";"28,0";"ROEDMUS";"N";""
"243";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G5";"1D";NA;"0007D3224F";"M";"S";"30,0";"ROEDMUS";"N";""
"244";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";NA;"0007D607DA";"F";"L";"34,0";"GRAASIDEMUS";"R";""
"245";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";NA;"UNMJ";"F";"NP";"9,0";"GRAASIDEMUS";"N";"NO PITTAG"
"246";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";NA;"UNMJ";"F";"NP";"9,0";"GRAASIDEMUS";"N";"NO PITTAG"
"247";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";NA;"UNMJ";"F";"NP";"9,0";"GRAASIDEMUS";"N";"NO PITTAG"
"248";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";NA;"UNMJ";"M";"A";"9,0";"GRAASIDEMUS";"N";"NO PITTAG"
"249";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"1C";NA;"UNMJ";"M";"A";"9,0";"GRAASIDEMUS";"N";"NO PITTAG"
"250";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G2";"4D";NA;"0007D60571";"F";"L";"34,0";"GRAASIDEMUS";"N";""
"251";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"2D";NA;"0007D39947";"F";"PL";"31,0";"GRAASIDEMUS";"R";""
"252";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"1B";NA;"0007D2BF5E";"F";"PL";"38,0";"GRAASIDEMUS";"N";""
"253";2018;"PORSANGER";"SUMMER";170618;2;"MASOY";"G1";"1A";NA;"0007D6080B";"M";"S";"43,0";"GRAASIDEMUS";"N";""
"254";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"3B";NA;"0007D5FFCE";"F";"L";"41";"GRAASIDEMUS";"";""
"255";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"3A";NA;"0007DFB614";"M";"A";"25";"GRAASIDEMUS";"N";""
"256";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G1";"2A";NA;"0007DFB5E8";"F";"L";"38";"GRAASIDEMUS";"N";""
"257";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"3D";NA;"0007DF13CF";"F";"L";"33";"GRAASIDEMUS";"";""
"258";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"3D";NA;"0007DFB5BÃ˜";"M";"A";"23";"GRAASIDEMUS";"N";"Er det vikelig mulig at det skal vÃ¦re Ã˜?"
"259";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"4B";NA;"0007DFB7BC";"M";"A";"28";"GRAASIDEMUS";"N";""
"260";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"4A";NA;"0007DFB552";"F";"L";"35";"GRAASIDEMUS";"N";""
"261";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"4A";NA;"0007DFB774";"M";"A";"25";"GRAASIDEMUS";"N";""
"262";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"1C";NA;"";"";"";"";"RÃ˜YSKATT";"";"ikke merka"
"263";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G2";"1C";NA;NA;"F";"L";NA;"GRAASIDEMUS";"";"spist"
"264";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"2A";NA;"0007DFB728";"M";"A";"17";"MARKMUS";"N";""
"265";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"3A";NA;"0007DF0977";"F";"L";"45";"MARKMUS";"";""
"266";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"3A";NA;"0007DFB5E9";"F";"NP";"27";"MARKMUS";"N";""
"267";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4B";NA;"0007DFB7D9";"M";"A";"17";"ROEDMUS";"N";""
"268";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4B";NA;"0007DF197E";"M";"A";"20";"ROEDMUS";"";""
"269";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G4";"4D";NA;"0007DFB4BA";"F";"L";"32";"MARKMUS";"N";""
"270";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"3C";NA;"0007DFB4F6";"F";"L";"34";"GRAASIDEMUS";"N";""
"271";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"3D";NA;"0007DFB4BE";"M";"A";"17";"ROEDMUS";"N";""
"272";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"4C";NA;"0007DFB453";"M";"A";"25";"GRAASIDEMUS";"N";""
"273";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"4D";NA;"0007DFB449";"F";"NP";"15";"ROEDMUS";"N";""
"274";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"1C";NA;"0007DFBF2C";"M";"A";"17";"ROEDMUS";"N";""
"275";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G5";"1D";NA;"0007DFB55F";"M";"A";"24";"GRAASIDEMUS";"N";""
"276";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"3B";NA;"0007DFB8C8";"M";"A";"30";"GRAASIDEMUS";"N";""
"277";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"3A";NA;"0007DFB948";"M";"A";"24";"GRAASIDEMUS";"N";""
"278";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"1B";NA;"0007DFBBFÃ˜";"F";"NP";"25";"GRAASIDEMUS";"N";""
"279";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"1A";NA;"0007DFBA42";"F";"L";"38";"GRAASIDEMUS";"N";""
"280";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G8";"1D";NA;"0007DFB548";"F";"NP";"23";"GRAASIDEMUS";"N";""
"281";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"2D";NA;"0007DFB85C";"F";"L";"30";"GRAASIDEMUS";"N";""
"282";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1B";NA;"0007DFBB61";"F";"NP";"21";"GRAASIDEMUS";"N";""
"283";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1A";NA;"0007DF33OD";"F";"L";"39";"GRAASIDEMUS";"";""
"284";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1A";NA;"0007DFDACÃ˜";"M";"S";"40";"GRAASIDEMUS";"";""
"285";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";NA;"UNM001";"M";"A";">10";"GRAASIDEMUS";"";""
"286";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";NA;"UNM002";"M";"A";">10";"GRAASIDEMUS";"";""
"287";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";NA;"UNM003";"F";"NP";">10";"GRAASIDEMUS";"";""
"288";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";NA;"UNM004";"F";"NP";">10";"GRAASIDEMUS";"";""
"289";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1D";NA;"UNM005";"F";"NP";">10";"GRAASIDEMUS";"";""
"290";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1C";NA;"0007DFBB65";"F";"L";"40";"GRAASIDEMUS";"N";""
"291";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"1C";NA;"0007DFB908";"F";"NP";"21";"GRAASIDEMUS";"N";""
"292";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3B";NA;"0007DF04B4";"M";"A";"14";"GRAASIDEMUS";"N";""
"293";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3A";NA;"0007DF0BF8";"M";"A";"23";"GRAASIDEMUS";"N";""
"294";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2C";NA;"0007DF0EEB";"M";"A";"17";"GRAASIDEMUS";"N";""
"295";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2C";NA;"0007DF13E2";"M";"A";"20";"GRAASIDEMUS";"N";""
"296";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2A";NA;"0007DF012B";"F";"NP";"19";"GRAASIDEMUS";"N";""
"297";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"2D";NA;"0007DFDFEE";"F";"L";"34";"GRAASIDEMUS";"";""
"298";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"1B";NA;"0007DF02D5";"M";"S";"34";"GRAASIDEMUS";"N";""
"299";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"1A";NA;"0007DF0258";"F";"L";"36";"GRAASIDEMUS";"";""
"300";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"3C";NA;"0007DFDEA3";"M";"S";"32";"GRAASIDEMUS";"";""
"301";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"3C";NA;"0007DF0726";"F";"L";"30";"GRAASIDEMUS";"N";""
"302";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"1C";NA;"0007DF0DE0";"F";"L";"32";"GRAASIDEMUS";"N";""
"303";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G16";"1D";NA;"0007DFB55A";"M";"S";"29";"GRAASIDEMUS";"N";""
"304";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2C";NA;"0007DFB972";"M";"A";"27";"GRAASIDEMUS";"N";""
"305";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2B";NA;"0007DFBB2C";"M";"S";"41";"GRAASIDEMUS";"N";""
"306";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2B";NA;"0007DFBB11";"F";"NP";"17";"GRAASIDEMUS";"N";""
"307";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"2A";NA;"0007DFB86F";"F";"NP";"24";"GRAASIDEMUS";"N";""
"308";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G19";"1B";NA;"0007DFA8DB";"M";"S";"41";"GRAASIDEMUS";"N";""
"309";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"3B";NA;"0007DFB8E8";"M";"A";"22";"GRAASIDEMUS";"N";""
"310";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"2C";NA;"0007DFBBBE";"M";"A";"19";"ROEDMUS";"N";""
"311";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"2A";NA;"0007DFB97A";"M";"A";"26";"GRAASIDEMUS";"N";""
"312";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"2D";NA;"0007DFBA81";"F";"NP";"24";"GRAASIDEMUS";"N";""
"313";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1B";NA;"0007DFBB7D";"M";"A";"30";"GRAASIDEMUS";"N";""
"314";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G20";"1A";NA;"0007DFB60A";"F";"NP";"26";"GRAASIDEMUS";"N";""
"315";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G01";"3C";NA;"0007DFB4AB";"F";"L";"35";"GRAASIDEMUS";"N";""
"316";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G01";"4D";NA;"0007DFB4B1";"M";"S";"28";"GRAASIDEMUS";"N";""
"317";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G01";"4A";NA;"0007DFB64C";"M";"A/S";"21";"GRAASIDEMUS";"N";""
"318";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G01";"2D";NA;"0007DFA979";"M";"S";"44";"GRAASIDEMUS";"N";""
"319";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"3B";NA;"0007DF0D57";"M";"S";"43";"GRAASIDEMUS";"";""
"320";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"2C";NA;"0007DF0E2D";"M";"S";"33";"GRAASIDEMUS";"";""
"321";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"2C";NA;"0007DFB657";"M";"S";"43";"GRAASIDEMUS";"N";""
"322";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"2D";NA;"0007DFB7E5";"F";"L";"32";"GRAASIDEMUS";"N";""
"323";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"2D";NA;"0007DFB676";"F";"NP";"18";"GRAASIDEMUS";"N";""
"324";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"1B";NA;"0007DFB527";"M";"A";"19";"GRAASIDEMUS";"N";""
"325";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G02";"2D";NA;"0007DFB6FD";"M";"A";"28";"GRAASIDEMUS";"N";""
"326";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G04";"1D";NA;"0007DFDODF";"F";"L";"38";"MARKMUS";"";""
"327";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G04";"4D";NA;"0007DFB4B2";"M";"A";"20";"MARKMUS";"N";""
"328";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G04";"4C";NA;"0007DFB72A";"M";"A";"30";"MARKMUS";"N";""
"329";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G04";"4C";NA;"0007DFB72A";"F";"L";"51";"MARKMUS";"N";""
"330";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G06";"2B";NA;"0007DF26CC";"F";"L";"23";"ROEDMUS";"";""
"331";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G06";"2B";NA;"0007DFB6CD";"M";"S";"20";"ROEDMUS";"N";""
"332";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G06";"2A";NA;"0007DFB7D5";"F";"NP";"19";"ROEDMUS";"N";""
"333";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G06";"1A";NA;"0007DFB48F";"M";"S";"38";"GRAASIDEMUS";"N";""
"334";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G06";"2D";NA;"0007DFB6A7";"F";"L";"28";"GRAASIDEMUS";"N";""
"335";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G08";"3C";NA;"0007DF1996";"F";"L";"25";"ROEDMUS";"";""
"336";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G08";"3D";NA;"0007DF06B7";"M";"A";"20";"ROEDMUS";"";""
"337";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G08";"4B";NA;"0007DFB50B";"F";"NP";"21";"GRAASIDEMUS";"N";""
"338";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G08";"4A";NA;"0007DFB442";"F";"NP";"21";"GRAASIDEMUS";"N";""
"339";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G08";"4C";NA;"0007DFB816";"M";"S";"30";"GRAASIDEMUS";"N";""
"340";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"3A";NA;"0007DFB522";"F";"L";"32";"GRAASIDEMUS";"N";""
"341";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"3B";NA;"0007DFB5C2";"M";"S";"55";"FJELLROTTE";"N";""
"342";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"3C";NA;"0007DFB488";"M";"A";"21";"ROEDMUS";"N";""
"343";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"4D";NA;"0007DFA9E8";"F";"P";"58";"GRAASIDEMUS";"";""
"344";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"4D";NA;"0007DFB459";"F";"L";"39";"GRAASIDEMUS";"N";""
"345";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G11";"4A";NA;"0007DFB9E7";"M";"A";"22";"GRAASIDEMUS";"N";""
"346";2018;"PORSANGER";"AUTUMN";110918;1;"MASOY";"G15";"3C";NA;"0007DFB7FE";"F";"L";"35";"GRAASIDEMUS";"N";""
